date,open,high,low,close,volume
2019-12-28T00:00:00-05:00,7245.83,7346.0,7232.55,7302.67,21365673026.0
2019-12-27T00:00:00-05:00,7194.13,7254.0,7053.32,7245.83,22777360996.0
2019-12-26T00:00:00-05:00,7192.12,7432.1,7140.0,7194.13,22787010034.0
2019-12-25T00:00:00-05:00,7255.01,7265.12,7115.5,7192.12,21559505149.0
2019-12-24T00:00:00-05:00,7310.79,7426.15,7151.08,7255.01,22991622105.0
2019-12-23T00:00:00-05:00,7514.74,7688.99,7259.19,7310.79,27831788041.0
2019-12-22T00:00:00-05:00,7143.01,7521.55,7125.0,7513.06,23134537956.0
2019-12-21T00:00:00-05:00,7190.0,7190.0,7099.57,7143.01,19312552168.0
2019-12-20T00:00:00-05:00,7149.13,7220.0,7073.66,7190.0,22633815180.0
2019-12-19T00:00:00-05:00,7288.05,7371.7,7044.45,7149.12,25904604416.0
2019-12-18T00:00:00-05:00,6616.62,7448.24,6430.0,7285.53,31836522778.0
2019-12-17T00:00:00-05:00,6877.04,6933.21,6556.0,6616.62,22363804217.0
2019-12-16T00:00:00-05:00,7111.0,7137.0,6803.24,6877.03,20213265950.0
2019-12-15T00:00:00-05:00,7062.92,7220.01,7006.01,7111.0,16881129804.0
2019-12-14T00:00:00-05:00,7249.9,7264.33,7008.03,7062.91,17137029730.0
2019-12-13T00:00:00-05:00,7185.91,7299.21,7183.29,7249.9,17125736940.0
2019-12-12T00:00:00-05:00,7201.24,7298.5,7075.01,7185.91,18927080224.0
2019-12-11T00:00:00-05:00,7219.37,7263.31,7124.45,7201.23,16350490689.0
2019-12-10T00:00:00-05:00,7337.51,7398.0,7156.03,7219.37,18249031195.0
2019-12-09T00:00:00-05:00,7520.0,7659.38,7262.87,7337.51,17872021272.0
2019-12-08T00:00:00-05:00,7502.2,7580.84,7387.5,7520.0,15409908086.0
2019-12-07T00:00:00-05:00,7541.76,7643.0,7487.0,7502.19,15453520564.0
2019-12-06T00:00:00-05:00,7393.55,7609.5,7305.75,7540.08,18104466307.0
2019-12-05T00:00:00-05:00,7199.0,7489.87,7152.78,7393.54,18816085231.0
2019-12-04T00:00:00-05:00,7302.94,7775.0,7080.0,7198.99,21664240918.0
2019-12-03T00:00:00-05:00,7305.01,7412.85,7237.26,7302.94,14797485769.0
2019-12-02T00:00:00-05:00,7405.33,7430.0,7157.33,7305.01,17082040706.0
2019-12-01T00:00:00-05:00,7555.92,7555.92,7237.16,7404.27,18720708479.0
2019-11-30T00:00:00-05:00,7759.99,7820.0,7453.0,7555.92,17158194786.0
2019-11-29T00:00:00-05:00,7432.41,7870.1,7411.0,7760.0,19709695456.0
2019-11-28T00:00:00-05:00,7524.73,7660.82,7370.62,7432.41,19050116751.0
2019-11-27T00:00:00-05:00,7162.67,7678.76,6850.0,7523.72,23991412764.0
2019-11-26T00:00:00-05:00,7127.01,7340.59,7021.84,7162.67,21129505542.0
2019-11-25T00:00:00-05:00,6908.64,7379.99,6526.0,7127.01,42685231262.0
